Curve H2
419650 67
419700 67
419750 67
419800 67
419850 67
419900 67
419950 67
420000 67
420050 67
420100 67
420150 68
420200 68
420250 68
420300 68
420350 68
420400 68
420450 68
420500 68
420550 68
420600 68
420650 68
420700 68
420750 68
420800 68
420850 68
420900 68
420950 68
421000 68
421050 68
421100 68
421150 68
421200 68
421250 68
421300 68
421350 68
421400 68
421450 68
421500 68
421550 68
421600 68
421650 68
421700 68
421750 68
421800 68
421850 68
421900 68
421950 68
422000 68
422050 68
422100 68
422150 68
422200 68
422250 68
422300 68
422350 68
422400 68
422450 68
422500 68
422550 68
422600 68
422650 68
422700 68
422750 68
422800 68
422850 68
422900 68
422950 68
423000 68
423050 68
423100 68
423150 68
423200 68
423250 68
423300 68
423350 68
423400 68
423450 68
423500 68
423550 68
423600 68
423650 68
423700 68
423750 68
423800 68
423850 68
423900 68
423950 68
424000 68
424050 68
424100 68
424150 68
424200 68
424250 68
424300 68
424350 68
424400 68
424450 68
424500 68
424550 68
424600 68
424650 68
424700 68
424750 68
424800 68
424850 68
424900 68
424950 68
425000 68
425050 68
425100 68
425150 68
425200 68
425250 68
425300 68
425350 68
425400 68
425450 68
425500 68
425550 68
425600 68
425650 68
425700 68
425750 68
425800 68
425850 68
425900 68
425950 68
426000 68
426050 68
426100 68
426150 68
426200 68
426250 68
426300 68
426350 68
426400 68
426450 68
426500 68
426550 68
426600 68
426650 68
426700 68
426750 68
426800 68
426850 68
426900 68
426950 68
427000 68
427050 68
427100 68
427150 69
427200 69
427250 69
427300 69
427350 69
427400 69
427450 69
427500 69
427550 69
427600 69
427650 69
427700 69
427750 69
427800 69
427850 69
427900 69
427950 69
428000 69
428050 69
428100 69
428150 69
428200 69
428250 69
428300 69
428350 69
428400 69
428450 69
428500 69
428550 69
428600 69
428650 69
428700 69
428750 69
428800 69
428850 69
428900 69
428950 69
429000 69
429050 69
429100 69
429150 69
429200 69
429250 69
429300 69
429350 69
429400 69
429450 69
429500 69
429550 69
429600 69
429650 69
429700 69
429750 69
429800 69
429850 69
429900 69
429950 69
430000 69
430050 69
430100 69
430150 69
430200 69
430250 69
430300 69
430350 69
430400 69
430450 69
430500 69
430550 69
430600 69
430650 69
430700 69
430750 69
430800 69
430850 69
430900 69
430950 69
431000 69
431050 69
431100 69
431150 69
431200 69
431250 69
431300 69
431350 69
431400 69
431450 69
431500 69
431550 69
431600 69
431650 69
431700 69
431750 69
431800 69
431850 69
431900 69
431950 69
432000 69
432050 70
432100 70
432150 70
432200 69
432250 70
432300 70
432350 70
432400 70
432450 70
432500 70
432550 70
432600 70
432650 70
432700 70
432750 70
432800 70
432850 70
432900 70
432950 70
433000 70
433050 70
433100 70
433150 70
433200 70
433250 70
433300 70
433350 70
433400 70
433450 70
433500 70
433550 70
433600 70
433650 70
433700 70
433750 70
433800 70
433850 70
433900 70
433950 70
434000 70
434050 70
434100 70
434150 70
434200 70
434250 70
434300 70
434350 70
434400 70
434450 70
434500 70
434550 70
434600 70
434650 70
434700 70
434750 70
434800 70
434850 70
434900 70
434950 70
435000 70
435050 70
435100 70
435150 70
435200 70
435250 70
435300 71
435350 71
435400 71
435450 71
435500 71
435550 71
435600 70
435650 71
435700 71
435750 70
435800 71
435850 71
435900 70
435950 71
436000 71
436050 70
436100 71
436150 71
436200 70
436250 71
436300 71
436350 70
436400 71
436450 71
436500 71
436550 71
436600 70
436650 71
436700 71
436750 69
436800 70
436850 71
436900 70
436950 71
437000 71
437050 70
437100 71
437150 71
437200 70
437250 71
437300 71
437350 71
437400 71
437450 71
437500 71
437550 71
437600 71
437650 71
437700 71
437750 70
437800 71
437850 71
437900 70
437950 71
438000 71
438050 71
438100 70
438150 71
438200 71
438250 70
438300 71
438350 71
438400 70
438450 71
438500 71
438550 71
438600 71
438650 71
438700 71
438750 71
438800 71
438850 71
438900 71
438950 71
439000 71
439050 71
439100 71
439150 71
439200 71
439250 71
439300 71
439350 71
439400 71
439450 71
439500 71
439550 71
439600 71
439650 71
439700 71
439750 71
439800 71
439850 71
439900 71
439950 71
440000 71
440050 71
440100 71
440150 71
440200 71
440250 71
440300 71
440350 71
440400 71
440450 71
440500 71
440550 71
440600 71
440650 71
440700 71
440750 71
440800 71
440850 71
440900 71
440950 71
441000 71
441050 71
441100 71
441150 71
441200 71
441250 71
441300 70
441350 71
441400 71
441450 71
441500 71
441550 71
441600 71
441650 71
441700 71
441750 71
441800 71
441850 71
441900 71
441950 71
442000 71
442050 71
442100 71
442150 71
442200 71
442250 71
442300 71
442350 71
442400 71
442450 71
442500 71
442550 71
442600 71
442650 71
442700 71
442750 71
442800 71
442850 71
442900 71
442950 71
443000 71
443050 71
443100 71
443150 71
443200 71
443250 71
443300 71
443350 71
443400 71
443450 72
443500 72
443550 72
443600 72
443650 72
443700 72
443750 72
443800 71
443850 71
443900 71
443950 71
444000 71
444050 71
444100 72
444150 72
444200 72
444250 72
444300 72
444350 72
444400 72
444450 72
444500 72
444550 72
444600 72
444650 72
444700 72
444750 72
444800 72
444850 72
444900 72
444950 72
445000 72
445050 72
445100 72
445150 72
445200 72
445250 72
445300 72
445350 72
445400 72
445450 72
445500 72
445550 72
445600 72
445650 72
445700 72
445750 72
445800 72
445850 72
445900 72
445950 72
446000 72
446050 72
446100 72
446150 72
446200 72
446250 72
446300 72
446350 72
446400 72
446450 72
446500 72
446550 72
446600 72
446650 72
446700 72
446750 72
446800 72
446850 72
446900 72
446950 72
447000 72
447050 72
447100 72
447150 72
447200 72
447250 72
447300 72
447350 72
447400 72
447450 72
447500 72
447550 72
447600 72
447650 72
447700 72
447750 72
447800 72
447850 72
447900 72
447950 72
448000 72
448050 72
448100 72
448150 72
448200 72
448250 72
448300 72
448350 72
448400 72
448450 72
448500 72
448550 72
448600 72
448650 72
448700 72
448750 72
448800 72
448850 72
448900 72
448950 72
449000 72
449050 72
449100 72
449150 72
449200 72
449250 72
449300 72
449350 72
449400 72
449450 71
449500 72
449550 72
449600 72
449650 72
449700 72
449750 72
449800 72
449850 72
449900 72
449950 72
450000 72
450050 72
450100 72
450150 72
450200 72
450250 72
450300 72
450350 72
450400 72
450450 72
450500 72
450550 72
450600 72
450650 72
450700 72
450750 72
450800 72
450850 72
450900 72
450950 72
451000 72
451050 72
451100 72
451150 72
451200 72
451250 72
451300 72
451350 72
451400 72
451450 72
451500 72
451550 72
451600 72
451650 72
451700 72
451750 72
451800 72
451850 72
451900 72
451950 72
452000 72
452050 72
452100 72
452150 72
452200 72
452250 72
452300 72
452350 72
452400 72
452450 73
452500 73
452550 73
452600 73
452650 73
452700 73
452750 73
452800 73
452850 73
452900 73
452950 73
453000 73
453050 73
453100 73
453150 73
453200 73
453250 73
453300 73
453350 73
453400 73
453450 73
453500 73
453550 73
453600 73
453650 73
453700 73
453750 73
453800 73
453850 73
453900 73
453950 73
454000 73
454050 73
454100 73
454150 73
454200 73
454250 73
454300 73
454350 73
454400 73
454450 73
454500 73
454550 73
454600 73
454650 73
454700 73
454750 73
454800 73
454850 73
454900 73
454950 73
455000 73
455050 73
455100 73
455150 73
455200 73
455250 73
455300 72
455350 73
455400 73
455450 73
455500 73
455550 73
455600 73
455650 73
455700 73
455750 73
455800 73
455850 73
455900 73
455950 73
456000 73
456050 73
456100 73
456150 73
456200 73
456250 73
456300 73
456350 73
456400 73
456450 73
456500 73
456550 73
456600 74
456650 74
456700 74
456750 74
456800 74
456850 74
456900 74
456950 74
457000 74
457050 74
457100 73
457150 73
457200 73
457250 73
457300 73
457350 73
457400 73
457450 73
457500 74
457550 74
457600 74
457650 74
457700 74
457750 74
457800 74
457850 74
457900 74
457950 74
458000 74
458050 74
458100 74
458150 74
458200 74
458250 74
458300 74
458350 74
458400 74
458450 74
458500 74
458550 74
458600 74
458650 74
458700 74
458750 74
458800 74
458850 74
458900 74
458950 74
459000 74
459050 74
459100 74
459150 74
459200 74
459250 74
459300 74
459350 74
459400 74
459450 74
459500 74
459550 74
459600 74
459650 74
459700 74
459750 74
459800 74
459850 74
459900 74
459950 74
460000 74
460050 74
460100 74
460150 74
460200 74
460250 74
460300 74
460350 74
460400 74
460450 74
460500 74
460550 74
460600 74
460650 74
460700 74
460750 74
460800 74
460850 74
460900 74
460950 74
461000 74
461050 74
461100 75
461150 75
461200 75
461250 75
461300 75
461350 75
461400 75
461450 75
461500 75
461550 75
461600 75
461650 74
461700 75
461750 75
461800 75
461850 75
461900 75
461950 75
462000 75
462050 75
462100 75
462150 75
462200 75
462250 75
462300 75
462350 75
462400 75
462450 75
462500 75
462550 75
462600 75
462650 75
462700 75
462750 75
462800 75
462850 75
462900 75
462950 75
463000 75
463050 75
463100 75
463150 75
463200 75
463250 75
463300 75
463350 75
463400 75
463450 75
463500 75
463550 75
463600 75
463650 75
463700 75
463750 75
463800 75
463850 75
463900 75
463950 75
464000 75
464050 75
464100 75
464150 75
464200 75
464250 75
464300 75
464350 75
464400 75
464450 75
464500 75
464550 75
464600 75
464650 75
464700 75
464750 75
464800 75
464850 75
464900 75
464950 75
465000 75
465050 75
465100 75
465150 75
465200 75
465250 75
465300 75
465350 75
465400 75
465450 75
465500 75
465550 75
465600 75
465650 75
465700 75
465750 75
465800 75
465850 75
465900 75
465950 75
466000 75
466050 74
466100 74
466150 74
466200 75
466250 75
466300 75
466350 75
466400 75
466450 75
466500 75
466550 75
466600 75
466650 75
466700 75
466750 75
466800 75
466850 75
466900 75
466950 74
467000 75
467050 75
467100 75
467150 75
467200 75
467250 75
467300 75
467350 75
467400 75
467450 75
467500 75
467550 75
467600 75
467650 75
467700 75
467750 75
467800 75
467850 75
467900 75
467950 75
468000 75
468050 75
468100 75
468150 75
468200 75
468250 75
468300 75
468350 75
468400 75
468450 75
468500 75
468550 75
468600 75
468650 75
468700 75
468750 75
468800 75
468850 75
468900 75
468950 75
469000 75
469050 75
469100 75
469150 75
469200 75
469250 75
469300 75
469350 75
469400 75
469450 75
469500 75
469550 75
469600 75
469650 75
469700 75
469750 75
469800 75
469850 75
469900 75
469950 75
470000 75
470050 75
470100 75
470150 75
470200 75
470250 75
470300 75
470350 75
470400 75
470450 75
470500 75
470550 75
470600 75
470650 75
470700 75
470750 75
470800 75
470850 75
470900 75
470950 75
471000 75
471050 75
471100 75
471150 75
471200 75
471250 75
471300 75
471350 75
471400 75
471450 75
471500 75
471550 75
471600 75
471650 75
471700 75
471750 75
471800 75
471850 75
471900 75
471950 75
472000 75
472050 75
472100 75
472150 75
472200 75
472250 76
472300 76
472350 76
472400 76
472450 76
472500 76
472550 76
472600 76
472650 76
472700 76
472750 76
472800 76
472850 76
472900 76
472950 76
473000 76
473050 76
473100 76
473150 76
473200 76
473250 76
473300 76
473350 76
473400 76
473450 76
473500 76
473550 76
473600 76
473650 76
473700 76
473750 76
473800 76
473850 76
473900 76
473950 76
474000 76
474050 76
474100 76
474150 76
474200 76
474250 76
474300 76
474350 76
474400 76
474450 76
474500 76
474550 76
474600 76
474650 76
474700 76
474750 76
474800 76
474850 76
474900 76
474950 76
475000 76
475050 76
475100 76
475150 76
475200 76
475250 76
475300 76
475350 76
475400 76
475450 76
475500 76
475550 76
475600 76
475650 76
475700 76
475750 76
475800 76
475850 76
475900 76
475950 76
476000 76
476050 76
476100 76
476150 76
476200 76
476250 76
476300 76
476350 76
476400 76
476450 76
476500 76
476550 76
476600 76
476650 76
476700 76
476750 76
476800 76
476850 76
476900 76
476950 76
477000 76
477050 76
477100 76
477150 76
477200 76
477250 76
477300 76
477350 76
477400 76
477450 76
477500 76
477550 76
477600 76
477650 76
477700 76
477750 76
477800 76
477850 76
477900 76
477950 76
478000 76
478050 76
478100 76
478150 76
478200 76
478250 76
478300 76
478350 76
478400 76
478450 76
478500 76
478550 76
478600 76
478650 76
478700 76
478750 76
478800 76
478850 76
478900 76
478950 76
479000 76
479050 76
479100 76
479150 76
479200 75
479250 76
479300 76
479350 76
479400 76
479450 76
479500 76
479550 76
479600 76
479650 76
479700 76
479750 76
479800 76
479850 76
479900 76
479950 76
480000 76
480050 75
480100 75
480150 75
480200 75
480250 75
480300 75
480350 75
480400 75
480450 75
480500 75
480550 75
480600 75
480650 75
480700 75
480750 75
480800 75
480850 75
480900 75
480950 75
481000 75
481050 75
481100 75
481150 75
481200 75
481250 75
481300 75
481350 75
481400 75
481450 75
481500 75
481550 75
481600 75
481650 75
481700 75
481750 75
481800 75
481850 75
481900 75
481950 75
482000 75
482050 75
482100 75
482150 75
482200 75
482250 75
482300 75
482350 75
482400 75
482450 75
482500 75
482550 75
482600 75
482650 75
482700 75
482750 75
482800 75
482850 75
482900 75
482950 75
483000 75
483050 75
483100 75
483150 75
483200 75
483250 75
483300 75
483350 75
483400 75
483450 75
483500 75
483550 75
483600 75
483650 75
483700 75
483750 75
483800 75
483850 75
483900 75
483950 75
484000 75
484050 75
484100 75
484150 75
484200 75
484250 75
484300 75
484350 75
484400 75
484450 75
484500 75
484550 75
484600 75
484650 75
484700 75
484750 75
484800 75
484850 75
484900 75
484950 75
485000 75
485050 75
485100 75
485150 75
485200 75
485250 75
485300 75
485350 75
485400 75
485450 75
485500 75
485550 75
485600 75
485650 75
485700 75
485750 75
485800 75
485850 75
485900 75
485950 75
486000 75
486050 75
486100 75
486150 75
486200 75
486250 75
486300 75
486350 75
486400 75
486450 75
486500 75
486550 75
486600 75
486650 75
486700 75
486750 75
486800 75
486850 75
486900 75
486950 75
487000 75
487050 75
487100 75
487150 75
487200 75
487250 75
487300 75
487350 75
487400 75
487450 75
487500 75
487550 75
487600 75
487650 75
487700 75
487750 75
487800 75
487850 75
487900 75
487950 75
488000 75
488050 75
488100 75
488150 75
488200 75
488250 75
488300 75
488350 76
488400 76
488450 76
488500 76
488550 76
488600 76
488650 76
488700 76
488750 76
488800 76
488850 76
488900 76
488950 76
489000 76
489050 75
489100 75
489150 75
489200 75
489250 75
489300 75
489350 75
489400 75
489450 75
489500 75
489550 75
489600 75
489650 75
489700 75
489750 75
489800 75
489850 75
489900 75
489950 75
490000 75
490050 75
490100 75
490150 75
490200 75
490250 75
490300 75
490350 75
490400 75
490450 75
490500 75
490550 75
490600 75
490650 75
490700 75
490750 75
490800 75
490850 75
490900 75
490950 75
491000 75
491050 75
491100 75
491150 75
491200 75
491250 75
491300 75
491350 75
491400 75
491450 75
491500 75
491550 74
491600 75
491650 75
491700 75
491750 75
491800 75
491850 75
491900 75
491950 75
492000 75
492050 75
492100 75
492150 75
492200 75
492250 75
492300 75
492350 75
492400 75
492450 75
492500 75
492550 75
492600 74
492650 75
492700 75
492750 75
492800 75
492850 75
492900 75
492950 75
493000 75
493050 75
493100 75
493150 75
493200 75
493250 75
493300 75
493350 75
493400 75
493450 75
493500 75
493550 75
493600 75
493650 75
493700 75
493750 75
493800 75
493850 75
493900 75
493950 75
494000 75
494050 75
494100 75
494150 75
494200 75
494250 75
494300 75
494350 75
494400 75
494450 75
494500 75
494550 75
494600 75
494650 75
494700 75
494750 75
494800 75
494850 75
494900 75
494950 75
495000 75
495050 75
495100 75
495150 75
495200 75
495250 75
495300 75
495350 75
495400 75
495450 75
495500 75
495550 75
495600 75
495650 75
495700 75
495750 75
495800 75
495850 75
495900 75
495950 75
496000 75
496050 75
496100 75
496150 75
496200 75
496250 75
496300 75
496350 75
496400 75
496450 75
496500 75
496550 75
496600 75
496650 75
496700 75
496750 75
496800 75
496850 75
496900 75
496950 75
497000 75
497050 75
497100 75
497150 75
497200 75
497250 75
497300 75
497350 75
497400 75
497450 75
497500 75
497550 75
497600 75
497650 75
497700 75
497750 75
497800 75
497850 75
497900 75
497950 75
498000 75
498050 75
498100 75
498150 75
498200 75
498250 75
498300 75
498350 75
498400 75
498450 75
498500 75
498550 75
498600 75
498650 75
498700 75
498750 75
498800 75
498850 75
498900 75
498950 75
499000 75
499050 75
499100 75
499150 75
499200 75
499250 75
499300 75
499350 75
499400 75
499450 75
499500 75
499550 75
499600 75
499650 75
499700 75
499750 75
499800 75
499850 75
499900 75
499950 75
500000 75
500050 75
500100 75
500150 75
500200 75
500250 75
500300 75
500350 75
500400 75
500450 75
500500 75
500550 75
500600 75
500650 75
500700 75
500750 75
500800 75
500850 75
500900 75
500950 75
501000 75
501050 75
501100 75
501150 75
501200 75
501250 75
501300 75
501350 75
501400 75
501450 75
501500 75
501550 75
501600 75
501650 75
501700 75
501750 75
501800 75
501850 75
501900 75
501950 75
502000 75
502050 75
502100 75
502150 75
502200 75
502250 75
502300 75
502350 75
502400 75
502450 75
502500 75
502550 75
502600 75
502650 75
502700 75
502750 75
502800 75
502850 75
502900 75
502950 75
503000 75
503050 75
503100 75
503150 75
503200 75
503250 75
503300 75
503350 75
503400 75
503450 75
503500 75
503550 75
503600 75
503650 75
503700 75
503750 75
503800 75
503850 75
503900 75
503950 75
504000 75
504050 75
504100 75
504150 75
504200 75
504250 75
504300 75
504350 75
504400 75
504450 75
504500 75
504550 75
504600 75
504650 75
504700 75
504750 75
504800 75
504850 75
504900 75
504950 75
505000 75
505050 75
505100 75
505150 75
505200 75
505250 75
505300 75
505350 75
505400 75
505450 75
505500 75
505550 75
505600 75
505650 75
505700 75
505750 75
505800 75
505850 75
505900 75
505950 75
506000 75
506050 75
506100 74
506150 75
506200 75
506250 75
506300 76
506350 76
506400 76
506450 76
506500 76
506550 76
506600 76
506650 76
506700 76
506750 76
506800 76
506850 76
506900 76
506950 76
507000 76
507050 76
507100 76
507150 76
507200 76
507250 76
507300 76
507350 76
507400 76
507450 76
507500 76
507550 76
507600 76
507650 76
507700 76
507750 76
507800 76
507850 76
507900 76
507950 76
508000 76
508050 76
508100 76
508150 76
508200 76
508250 76
508300 76
508350 76
508400 76
508450 76
508500 76
508550 76
508600 76
508650 76
508700 76
508750 76
508800 76
508850 76
508900 76
508950 76
509000 76
509050 77
509100 77
509150 77
509200 77
509250 77
509300 77
509350 77
509400 77
509450 77
509500 77
509550 77
509600 77
509650 77
509700 77
509750 77
509800 77
509850 77
509900 77
509950 77
510000 77
510050 77
510100 77
510150 77
510200 77
510250 77
510300 77
510350 77
510400 77
510450 77
510500 77
510550 77
510600 77
510650 77
510700 77
510750 77
510800 76
510850 77
510900 77
510950 77
511000 77
511050 77
511100 77
511150 77
511200 77
511250 77
511300 77
511350 77
511400 77
511450 77
511500 77
511550 77
511600 77
511650 77
511700 77
511750 77
511800 77
511850 77
511900 77
511950 77
512000 77
512050 77
512100 77
512150 77
512200 77
512250 77
512300 77
512350 77
512400 77
512450 77
512500 77
512550 77
512600 77
512650 77
512700 77
512750 77
512800 77
512850 77
512900 77
512950 77
513000 77
513050 77
513100 77
513150 77
513200 77
513250 77
513300 77
513350 77
513400 77
513450 77
513500 77
513550 77
513600 77
513650 77
513700 77
513750 77
513800 77
513850 77
513900 77
513950 77
514000 77
514050 77
514100 77
514150 77
514200 77
514250 77
514300 77
514350 77
514400 77
514450 77
514500 77
514550 77
514600 77
514650 77
514700 77
514750 77
514800 77
514850 77
514900 77
514950 77
515000 77
515050 77
515100 77
515150 77
515200 77
515250 77
515300 77
515350 77
515400 77
515450 77
515500 77
515550 77
515600 77
515650 77
515700 77
515750 77
515800 77
515850 77
515900 77
515950 77
516000 77
516050 77
516100 77
516150 77
516200 77
516250 77
516300 77
516350 77
516400 77
516450 77
516500 77
516550 77
516600 77
516650 77
516700 77
516750 77
516800 77
516850 77
516900 77
516950 77
517000 77
517050 77
517100 77
517150 77
517200 77
517250 77
517300 77
517350 77
517400 77
517450 77
517500 77
517550 77
517600 77
517650 77
517700 77
517750 77
517800 77
517850 77
517900 77
517950 77
518000 77
518050 77
518100 77
518150 77
518200 77
518250 77
518300 77
518350 77
518400 77
518450 77
518500 77
518550 77
518600 77
518650 77
518700 77
518750 77
518800 77
518850 77
518900 77
518950 77
519000 77
519050 77
519100 77
519150 77
519200 77
519250 77
519300 77
519350 77
519400 77
519450 77
519500 77
519550 77
519600 77
519650 77
519700 77
519750 77
519800 77
519850 77
519900 77
519950 77
520000 77
520050 77
520100 77
520150 77
520200 77
520250 77
520300 77
520350 77
520400 77
520450 77
520500 77
520550 77
520600 77
520650 77
520700 77
520750 77
520800 77
520850 77
520900 77
520950 77
521000 77
521050 77
521100 77
521150 77
521200 77
521250 77
521300 77
521350 77
521400 77
521450 77
521500 77
521550 77
521600 77
521650 77
521700 77
521750 77
521800 77
521850 77
521900 77
521950 77
522000 77
522050 77
522100 77
522150 77
522200 77
522250 77
522300 77
522350 77
522400 77
522450 77
522500 78
522550 78
522600 78
522650 78
522700 78
522750 79
522800 79
522850 79
522900 79
522950 79
523000 79
523050 79
523100 79
523150 79
523200 79
523250 79
523300 79
523350 79
523400 79
523450 79
523500 79
523550 79
523600 79
523650 79
523700 79
523750 79
523800 79
523850 79
523900 79
523950 79
524000 79
524050 79
524100 79
524150 79
524200 79
524250 79
524300 79
524350 79
524400 79
524450 79
524500 79
524550 79
524600 80
524650 80
524700 80
524750 80
524800 79
524850 79
524900 80
524950 80
525000 80
525050 80
525100 80
525150 80
525200 80
525250 80
525300 80
525350 80
525400 80
525450 80
525500 80
525550 80
525600 80
525650 80
525700 80
525750 80
525800 80
525850 80
525900 80
525950 80
526000 80
526050 80
526100 80
526150 80
526200 80
526250 80
526300 80
526350 80
526400 80
526450 80
526500 80
526550 80
526600 80
526650 80
526700 80
526750 80
526800 80
526850 80
526900 80
526950 80
527000 80
527050 80
527100 80
527150 80
527200 80
527250 80
527300 80
527350 80
527400 80
527450 80
527500 80
527550 80
527600 80
527650 80
527700 80
527750 80
527800 80
527850 80
527900 80
527950 80
528000 80
528050 80
528100 80
528150 80
528200 80
528250 80
528300 80
528350 80
528400 80
528450 80
528500 80
528550 80
528600 80
528650 80
528700 80
528750 80
528800 81
528850 81
528900 81
528950 81
529000 81
529050 82
529100 82
529150 82
529200 82
529250 82
529300 82
529350 82
529400 82
529450 82
529500 82
529550 82
529600 82
529650 82
529700 82
529750 82
529800 82
529850 82
529900 82
529950 82
530000 82
530050 82
530100 82
530150 82
530200 82
530250 82
530300 82
530350 82
530400 82
530450 82
530500 83
530550 83
530600 83
530650 82
530700 83
530750 83
530800 83
530850 83
530900 83
530950 83
531000 83
531050 83
531100 83
531150 83
531200 83
531250 83
531300 83
531350 83
531400 83
531450 83
531500 83
531550 83
531600 83
531650 83
531700 83
531750 83
531800 83
531850 83
531900 83
531950 83
532000 83
532050 83
532100 83
532150 83
532200 83
532250 83
532300 83
532350 83
532400 83
532450 83
532500 83
532550 83
532600 83
532650 83
532700 83
532750 83
532800 83
532850 83
532900 83
532950 83
533000 83
533050 83
533100 83
533150 83
533200 82
533250 83
533300 83
533350 83
533400 83
533450 83
533500 83
533550 83
533600 83
533650 83
533700 83
533750 83
533800 83
533850 83
533900 83
533950 83
534000 83
534050 82
534100 82
534150 82
534200 82
534250 82
534300 82
534350 82
534400 82
534450 82
534500 83
534550 83
534600 83
534650 83
534700 83
534750 83
534800 83
534850 83
534900 83
534950 83
535000 83
535050 83
535100 83
535150 83
535200 83
535250 83
535300 83
535350 83
535400 83
535450 83
535500 83
535550 83
535600 83
535650 83
535700 83
535750 83
535800 83
535850 83
535900 83
535950 83
536000 83
536050 83
536100 83
536150 83
536200 83
536250 83
536300 83
536350 83
536400 83
536450 83
536500 83
536550 83
536600 83
536650 83
536700 82
536750 83
536800 83
536850 83
536900 83
536950 83
537000 83
537050 83
537100 83
537150 83
537200 83
537250 83
537300 83
537350 82
537400 83
537450 83
537500 83
537550 83
537600 83
537650 83
537700 83
537750 83
537800 83
537850 83
537900 83
537950 83
538000 83
538050 83
538100 83
538150 83
538200 83
538250 83
538300 83
538350 83
538400 83
538450 83
538500 83
538550 83
538600 83
538650 83
538700 83
538750 83
538800 83
538850 82
538900 83
538950 83
539000 83
539050 83
539100 83
539150 83
539200 83
539250 83
539300 83
539350 83
539400 83
539450 83
539500 83
539550 83
539600 83
539650 83
539700 83
539750 83
539800 83
539850 83
539900 83
539950 83
540000 82
540050 83
540100 83
540150 83
540200 83
540250 83
540300 83
540350 83
540400 83
540450 83
540500 83
540550 83
540600 83
540650 83
540700 83
540750 83
540800 83
540850 83
540900 83
540950 83
541000 83
541050 83
541100 83
541150 83
541200 83
541250 83
541300 83
541350 83
541400 83
541450 83
541500 83
541550 83
541600 83
541650 83
541700 83
541750 83
541800 83
541850 83
541900 83
541950 83
542000 83
542050 83
542100 83
542150 83
542200 83
542250 83
542300 83
542350 83
542400 83
542450 83
542500 83
542550 83
542600 83
542650 83
542700 83
542750 83
542800 83
542850 83
542900 83
542950 83
543000 83
543050 83
543100 83
543150 83
543200 83
543250 83
543300 83
543350 83
543400 83
543450 83
543500 83
543550 83
543600 83
543650 83
543700 83
543750 83
543800 83
543850 83
543900 83
543950 83
544000 83
544050 83
544100 83
544150 83
544200 83
544250 83
544300 83
544350 83
544400 83
544450 82
544500 83
544550 83
544600 83
544650 83
544700 83
544750 83
544800 83
544850 83
544900 83
544950 83
545000 83
545050 83
545100 83
545150 83
545200 83
545250 83
545300 83
545350 83
545400 83
545450 83
545500 83
545550 83
545600 83
545650 83
545700 83
545750 83
545800 83
545850 82
545900 83
545950 83
546000 83
546050 83
546100 83
546150 83
546200 83
546250 83
546300 83
546350 83
546400 83
546450 83
546500 83
546550 83
546600 83
546650 83
546700 83
546750 83
546800 83
546850 83
546900 83
546950 83
547000 83
547050 83
547100 83
547150 83
547200 83
547250 83
547300 83
547350 83
547400 83
547450 83
547500 83
547550 83
547600 83
547650 83
547700 83
547750 83
547800 83
547850 83
547900 83
547950 83
548000 83
548050 83
548100 83
548150 83
548200 83
548250 83
548300 83
548350 83
548400 83
548450 83
548500 83
548550 83
548600 83
548650 83
548700 83
548750 83
548800 83
548850 83
548900 83
548950 83
549000 83
549050 83
549100 83
549150 83
549200 83
549250 83
549300 83
549350 83
549400 83
549450 84
549500 84
549550 84
549600 84
549650 84
549700 84
549750 84
549800 84
549850 84
549900 84
549950 84
550000 84
550050 84
550100 84
550150 84
550200 84
550250 84
550300 84
550350 84
550400 84
550450 84
550500 84
550550 84
550600 84
550650 84
550700 84
550750 84
550800 84
550850 84
550900 84
550950 84
551000 84
551050 84
551100 84
551150 84
551200 84
551250 84
551300 84
551350 84
551400 84
551450 84
551500 84
551550 84
551600 84
551650 84
551700 84
551750 84
551800 84
551850 84
551900 84
551950 84
552000 84
552050 84
552100 84
552150 84
552200 84
552250 84
552300 84
552350 84
552400 84
552450 84
552500 84
552550 84
552600 84
552650 84
552700 84
552750 84
552800 84
552850 84
552900 84
552950 84
553000 84
553050 84
553100 84
553150 84
553200 84
553250 84
553300 84
553350 84
553400 84
553450 84
553500 84
553550 84
553600 84
553650 84
553700 84
553750 84
553800 84
553850 85
553900 84
553950 85
554000 85
554050 85
554100 85
554150 85
554200 85
554250 85
554300 85
554350 85
554400 85
554450 85
554500 85
554550 85
554600 85
554650 85
554700 85
554750 85
554800 85
554850 85
554900 85
554950 85
555000 85
555050 85
555100 85
555150 85
555200 85
555250 85
555300 85
555350 85
555400 85
555450 85
555500 85
555550 85
555600 85
555650 85
555700 85
555750 85
555800 85
555850 85
555900 85
555950 85
556000 85
556050 85
556100 85
556150 85
556200 84
556250 85
556300 85
556350 85
556400 85
556450 85
556500 85
556550 85
556600 85
556650 85
556700 85
556750 85
556800 85
556850 85
556900 85
556950 85
557000 85
557050 85
557100 85
557150 85
557200 84
557250 85
557300 85
557350 85
557400 85
557450 85
557500 85
557550 85
557600 85
557650 85
557700 85
557750 85
557800 85
557850 85
557900 85
557950 85
558000 85
558050 85
558100 85
558150 85
558200 85
558250 85
558300 85
558350 85
558400 85
558450 85
558500 85
558550 85
558600 85
558650 85
558700 85
558750 85
558800 85
558850 85
558900 85
558950 85
559000 85
559050 85
559100 85
559150 85
559200 85
559250 85
559300 85
559350 85
559400 85
559450 85
559500 85
