Curve CH4
559400 22
559450 22
559500 22
559550 22
559600 22
559650 22
559700 22
559750 22
559800 22
559850 22
559900 22
559950 22
560000 22
560050 22
560100 22
560150 22
560200 22
560250 22
560300 22
560350 22
560400 22
560450 22
560500 22
560550 22
560600 22
560650 22
560700 22
560750 22
560800 22
560850 22
560900 22
560950 22
561000 22
561050 22
561100 22
561150 22
561200 22
561250 22
561300 22
561350 22
561400 22
561450 22
561500 22
561550 22
561600 22
561650 22
561700 22
561750 22
561800 22
561850 22
561900 22
561950 22
562000 22
562050 22
562100 22
562150 22
562200 22
562250 22
562300 22
562350 22
562400 22
562450 22
562500 22
562550 22
562600 22
562650 22
562700 22
562750 22
562800 22
562850 22
562900 22
562950 22
563000 22
563050 22
563100 22
563150 22
563200 22
563250 22
563300 22
563350 22
563400 22
563450 22
563500 22
563550 22
563600 22
563650 22
563700 21
563750 22
563800 22
563850 22
563900 22
563950 22
564000 22
564050 22
564100 22
564150 22
564200 22
564250 22
564300 22
564350 22
564400 22
564450 22
564500 22
564550 22
564600 22
564650 22
564700 22
564750 22
564800 22
564850 22
564900 22
564950 22
565000 22
565050 22
565100 22
565150 22
565200 22
565250 22
565300 22
565350 22
565400 22
565450 22
565500 22
565550 22
565600 22
565650 22
565700 22
565750 22
565800 22
565850 22
565900 22
565950 22
566000 22
566050 22
566100 21
566150 22
566200 22
566250 22
566300 22
566350 22
566400 22
566450 22
566500 22
566550 22
566600 22
566650 22
566700 22
566750 22
566800 22
566850 22
566900 22
566950 22
567000 22
567050 22
567100 22
567150 22
567200 22
567250 22
567300 22
567350 22
567400 22
567450 22
567500 22
567550 22
567600 22
567650 22
567700 22
567750 22
567800 22
567850 22
567900 22
567950 22
568000 22
568050 22
568100 22
568150 22
568200 22
568250 22
568300 22
568350 22
568400 22
568450 22
568500 22
568550 22
568600 22
568650 22
568700 22
568750 22
568800 22
568850 22
568900 22
568950 22
569000 22
569050 22
569100 22
569150 22
569200 22
569250 22
569300 22
569350 22
569400 22
569450 22
569500 22
569550 22
569600 22
569650 22
569700 22
569750 22
569800 22
569850 22
569900 22
569950 22
570000 22
570050 22
570100 22
570150 22
570200 22
570250 22
570300 22
570350 22
570400 22
570450 21
570500 22
570550 21
570600 22
570650 22
570700 22
570750 22
570800 22
570850 22
570900 22
570950 22
571000 22
571050 22
571100 22
571150 22
571200 22
571250 22
571300 22
571350 22
571400 22
571450 22
571500 22
571550 22
571600 22
571650 22
571700 22
571750 22
571800 22
571850 22
571900 22
571950 22
572000 22
572050 22
572100 22
572150 22
572200 22
572250 22
572300 22
572350 22
572400 22
572450 22
572500 22
572550 22
572600 22
572650 22
572700 22
572750 22
572800 22
572850 22
572900 22
572950 22
573000 22
573050 22
573100 22
573150 22
573200 22
573250 22
573300 22
573350 22
573400 22
573450 22
573500 22
573550 22
573600 22
573650 22
573700 22
573750 22
573800 22
573850 22
573900 22
573950 22
574000 22
574050 22
574100 22
574150 22
574200 22
574250 22
574300 22
574350 22
574400 22
574450 22
574500 22
574550 22
574600 22
574650 22
574700 22
574750 22
574800 22
574850 22
574900 21
574950 21
575000 21
575050 22
575100 22
575150 22
575200 22
575250 22
575300 22
575350 22
575400 22
575450 22
575500 22
575550 22
575600 22
575650 22
575700 22
575750 22
575800 22
575850 22
575900 22
575950 22
576000 22
576050 22
576100 22
576150 22
576200 22
576250 22
576300 22
576350 22
576400 22
576450 22
576500 22
576550 22
576600 22
576650 22
576700 22
576750 22
576800 22
576850 22
576900 22
576950 22
577000 22
577050 22
577100 22
577150 22
577200 22
577250 22
577300 22
577350 22
577400 22
577450 22
577500 22
577550 22
577600 22
577650 22
577700 22
577750 22
577800 22
577850 22
577900 22
577950 22
578000 22
578050 22
578100 22
578150 22
578200 22
578250 22
578300 22
578350 22
578400 22
578450 22
578500 22
578550 22
578600 22
578650 22
578700 22
578750 22
578800 22
578850 22
578900 22
578950 22
579000 22
579050 22
579100 22
579150 22
579200 22
579250 22
579300 22
579350 22
579400 22
579450 22
579500 22
579550 22
579600 22
579650 22
579700 22
579750 22
579800 22
579850 22
579900 22
579950 22
580000 22
580050 22
580100 22
580150 22
580200 22
580250 22
580300 22
580350 22
580400 22
580450 22
580500 22
580550 22
580600 22
580650 22
580700 22
580750 22
580800 22
580850 22
580900 22
580950 22
581000 22
581050 22
581100 22
581150 22
581200 22
581250 22
581300 22
581350 22
581400 22
581450 22
581500 22
581550 22
581600 22
581650 22
581700 22
581750 22
581800 22
581850 22
581900 22
581950 22
582000 22
582050 22
582100 22
582150 22
582200 22
582250 22
582300 22
582350 22
582400 22
582450 22
582500 22
582550 22
582600 22
582650 22
582700 22
582750 22
582800 22
582850 22
582900 22
582950 22
583000 22
583050 22
583100 22
583150 22
583200 22
583250 22
583300 22
583350 22
583400 22
583450 22
583500 22
583550 22
583600 22
583650 22
583700 22
583750 22
583800 22
583850 22
583900 22
583950 22
584000 22
584050 22
584100 22
584150 22
584200 22
584250 22
584300 22
584350 22
584400 22
584450 22
584500 22
584550 22
584600 22
584650 22
584700 22
584750 22
584800 22
584850 22
584900 22
584950 22
585000 22
585050 22
585100 22
585150 22
585200 22
585250 22
585300 22
585350 22
585400 22
585450 22
585500 22
585550 22
585600 22
585650 22
585700 22
585750 22
585800 22
585850 22
585900 22
585950 22
586000 22
586050 22
586100 22
586150 22
586200 22
586250 22
586300 22
586350 22
586400 22
586450 22
586500 22
586550 22
586600 22
586650 22
586700 22
586750 22
586800 22
586850 22
586900 22
586950 22
587000 22
587050 22
587100 22
587150 22
587200 22
587250 22
587300 22
587350 22
587400 22
587450 22
587500 22
587550 22
587600 22
587650 22
587700 22
587750 22
587800 22
587850 22
587900 22
587950 22
588000 22
588050 22
588100 22
588150 22
588200 22
588250 22
588300 22
588350 22
588400 22
588450 22
588500 22
588550 22
588600 22
588650 22
588700 22
588750 22
588800 22
588850 22
588900 22
588950 22
589000 22
589050 22
589100 22
589150 22
589200 22
589250 22
589300 22
589350 22
589400 22
589450 22
589500 22
589550 22
589600 22
589650 22
589700 22
589750 22
589800 22
589850 22
589900 22
589950 22
590000 22
590050 22
590100 22
590150 22
590200 22
590250 22
590300 22
590350 22
590400 22
590450 22
590500 22
590550 22
590600 22
590650 22
590700 22
590750 22
590800 22
590850 22
590900 22
590950 22
591000 22
591050 22
591100 22
591150 22
591200 22
591250 22
591300 22
591350 22
591400 22
591450 22
591500 22
591550 22
591600 22
591650 22
591700 22
591750 22
591800 22
591850 22
591900 22
591950 22
592000 22
592050 22
592100 22
592150 22
592200 22
592250 22
592300 22
592350 22
592400 22
592450 22
592500 22
592550 22
592600 22
592650 22
592700 22
592750 22
592800 22
592850 22
592900 22
592950 22
593000 22
593050 22
593100 22
593150 22
593200 22
593250 22
593300 22
593350 22
593400 22
593450 22
593500 22
593550 22
593600 22
593650 22
593700 22
593750 22
593800 22
593850 22
593900 22
593950 22
594000 22
594050 22
594100 22
594150 22
594200 22
594250 22
594300 22
594350 22
594400 22
594450 22
594500 22
594550 22
594600 22
594650 22
594700 22
594750 22
594800 22
594850 22
594900 22
594950 22
595000 22
595050 22
595100 22
595150 22
595200 22
595250 22
595300 22
595350 22
595400 22
595450 22
595500 22
595550 22
595600 22
595650 22
595700 22
595750 22
595800 22
595850 22
595900 22
595950 22
596000 22
596050 22
596100 22
596150 22
596200 22
596250 22
596300 22
596350 22
596400 22
596450 22
596500 22
596550 22
596600 22
596650 22
596700 22
596750 22
596800 22
596850 22
596900 22
596950 22
597000 22
597050 22
597100 22
597150 22
597200 22
597250 22
597300 22
597350 22
597400 22
597450 22
597500 22
597550 22
597600 22
597650 22
597700 22
597750 22
597800 22
597850 22
597900 22
597950 22
598000 22
598050 22
598100 22
598150 22
598200 22
598250 22
598300 22
598350 22
598400 22
598450 22
598500 22
598550 22
598600 22
598650 22
598700 22
598750 22
598800 22
598850 22
598900 22
598950 22
599000 22
599050 22
599100 22
599150 22
599200 22
599250 22
599300 22
599350 22
599400 22
599450 22
599500 22
599550 22
599600 22
599650 22
599700 22
599750 22
599800 22
599850 22
599900 22
599950 22
600000 22
